,Unnamed: 0,url,id,datetime,location,username,displayname,verified,followerCount,friendsCount,language,content,bio,likes,retweets,quotes,comments,"hashtags ",content_re
4217,4217,https://twitter.com/iavisidhu/status/1489798710708084737,1489798710708084737,2022-02-05 03:11:06+00:00,"London, England",iavisidhu,Avi Sidhu,False,556,146,en,"@nimratkaurdhlwl 4) The ones who are ruling Shri Akal takhat saab nowadays, are they Sikhs or not ? 
5)Rajoana gave statement to support akali dal in elections, is he a sikh or not ?","Artists never retire, they withdraw instead ☺️",0,0,0,0,"","@nimratkaurdhlwl 4) The ones who are ruling Shri Akal takhat saab nowadays, are they Sikhs or not ? 
5)Rajoana gave statement to support akali dal in elections, is he a sikh or not ?"
4218,4218,https://twitter.com/CNNnews18/status/1489795704344100866,1489795704344100866,2022-02-05 02:59:09+00:00,India,CNNnews18,News18,True,4694073,397,en,"#BattleForPunjab | Parkash Singh Badal, Akali Dal Patron speaks exclusively with CNN News18's @AmanKayamHai_ ahead of the elections in the state on February 20th. https://t.co/MDuUVeqBfH","Official Twitter account of CNN-News18. Lightning fast alerts, #BreakingNews from India and the world. 

Telegram : t.me/news18dotcom",5,1,0,0,"['BattleForPunjab']","#BattleForPunjab | Parkash Singh Badal, Akali Dal Patron speaks exclusively with CNN News18's @AmanKayamHai_ ahead of the elections in the state on February 20th. https://t.co/MDuUVeqBfH"
4219,4219,https://twitter.com/sukhwindersi5/status/1489783603953238017,1489783603953238017,2022-02-05 02:11:04+00:00,"Patiala, India",sukhwindersi5,Sukhwinder Singh Anchor ਸੁਖਵਿੰਦਰ ਸਿੰਘ,False,44,110,und,"🔥 *ਰਾਜੇਵਾਲ ਤੇ ਨਵਜੋਤ ਸਿੱਧੂ*
*ਤਖ਼ਤਾ ਪਲਟ ਦੀ ਤਿਆਰੀ*
*ਪ੍ਰੋ. ਮਨਜੀਤ ਸਿੰਘ ਤੋਂ ਸੁਣੋ*
*ਪੰਜਾਬ 'ਚ ਸਿਆਸੀ ਭੂਚਾਲ!*
Rajewal Ssm Navjot Sidhu Aap Akali Dal Kejeiwal Bhagwant Mann Captain Amarinder Singh Modi Bjp Election

https://t.co/wG38LgUlxL","Journalist || Editor-in-Chief
@Takhat_Panjab ਤਖ਼ਤ ਪੰਜਾਬ
Ex. @IndiaNewsPunjab
@GlobalPunjabTv 
@ChardiklaTimeTv 
@D5ChannelPunjabi",0,0,0,0,"","🔥 * Kithawal and Navjot Sidhu *
* Preparations for the protruding ups
* Prof.Listen to Manjit Singh *
* Political earthquake in Punjab! *
Rajewal SSM Navjot Sidhu Aakaly Dal kejwal Bhagwant Mann CAPTAN CANN CAPTAn Amarinder Singh Modi Bjp Election

https://t.co/wg38lngulxl"
4220,4220,https://twitter.com/PowerIsSus/status/1489763428075905025,1489763428075905025,2022-02-05 00:50:54+00:00,"Punjab, India",PowerIsSus,ਮਝੈਲ singh Khalistan zidabadh,False,1059,2412,hi,@dilbag_sheron Patti to Akali Dal Amritsar candidate,,2,0,0,0,"",@Dilbag_sherone Strip to Akali Dal Amritsar Candidate
4221,4221,https://twitter.com/the_hindu/status/1489754413275168771,1489754413275168771,2022-02-05 00:15:05+00:00,"Chennai, India",the_hindu,The Hindu,True,7597505,184,en,"Ahead of #Punjab Assembly polls, the #BJP Punjab Lok Congress-Shiromani Akali Dal (Sanyukt) alliance released a list of “eleven resolutions” (sankalp), which shall be the basis of their government, if the alliance is voted to power.
https://t.co/Glu50fGkzh",News feeds from India's National Newspaper,21,4,0,1,"['Punjab', 'BJP']","Ahead of #Punjab Assembly polls, the #BJP Punjab Lok Congress-Shiromani Akali Dal (Sanyukt) alliance released a list of “eleven resolutions” (sankalp), which shall be the basis of their government, if the alliance is voted to power.
https://t.co/Glu50fGkzh"
4222,4222,https://twitter.com/Manmoha66311705/status/1489701423776690176,1489701423776690176,2022-02-04 20:44:31+00:00,,Manmoha66311705,Manmohan Singh,False,0,25,in,@ptcnews Akali Dal,own work,0,0,0,0,"",@ptcnews Akali Dal
4223,4223,https://twitter.com/iamsonibharat/status/1489673352142733313,1489673352142733313,2022-02-04 18:52:58+00:00,India,iamsonibharat,Bharat. Soni🇮🇳..,False,2152,4999,en,"@praveenv88 @_pallavighosh @ManishTewari @sunilkjakhar Punjab result on 10 march will send shockwaves to many Congis

Now Siromani Akali Dal is allying with BJP and 

Formidable force
1 Bjp
2 Punjab Lok Congress
3 Akali dal
4 Bsp

Congress is smelling defeat in punjab
@SupriyaShrinate 
@NayakRagini 
@Pawankhera 
@srinivasiyc","India First...🇮🇳 🇮🇳🇮🇳.Proud Hindu.. Respect all Religions. Hard core fan of Pm Namo,  Fanatical Nationalist Followed by @SunilSoren LS MP Jharkhand",0,0,0,0,"","@ Praveenv88 @_pallavighhosh @manishtewari @Manishtewari @Sunishtewari @Sunishtewari @Sunishtewari @Sunishtewari @Sunishtewari @Sunishtewari @Sunishtewari @Manishtewari @Manishtewari @Manishtewari @Manishtewari @Manishtewari @Manishtewari @Manishtewari @Manishtewari @Manishtewari.

Now siromani akali dal is allying with bjp and

Formidable Force
1 bjp
2 Punjab Lok congress
3 akali dal
4 Bsp

Congress is smelling defeat in punjab
@Supriyashrinate
@Nayakragini
@Pawankhera
@srinivasiyc"
4224,4224,https://twitter.com/nabaz_e_punjab/status/1489672562275758085,1489672562275758085,2022-02-04 18:49:50+00:00,"Mohali, India",nabaz_e_punjab,Nabaz-e-Punjab,False,9,0,pa,"ਅਕਾਲੀ ਦਲ ਦੇ ਉਮੀਦਵਾਰ ਪਰਵਿੰਦਰ ਬੈਦਵਾਨ ਨੂੰ ਜ਼ੱਦੀ ਪਿੰਡ ਸੋਹਾਣਾ ਵਿੱਚ ਲੱਡੂਆਂ ਨਾਲ ਤੋਲਿਆ

https://t.co/SRvdi1lLRv

 #AkaliDal #ParvinderBaidwan #Sohana

https://t.co/SRvdi1lLRv https://t.co/SjRg9jcl70","Nabaz-e-Punjab Online Newspaper provide latest Political, Government, School and Collage, Education Board, Crime and lot more ..",0,0,0,0,"['AkaliDal', 'ParvinderBaidwan', 'Sohana']","Akali Dal candidate Parvinder weighed to Bedwinder with frozzle in the threaded village Sohani

https://t.co/srvdi1LRV

 #Akalidal #parvinderbaidwan #sohana

https://t.co/srvdi1LRV https://t.co/sjrg9jcl0"
4225,4225,https://twitter.com/JagbaniOnline/status/1489671245247696896,1489671245247696896,2022-02-04 18:44:36+00:00,Jalandhar/Punjab,JagbaniOnline,Jagbani,True,207946,70,pa,"ਮਨਜਿੰਦਰ ਸਿਰਸਾ ਵੱਲੋਂ ਕੈਪਟਨ ਨੂੰ CM ਵਜੋਂ ਨਾਂਹ ਵਾਲੇ ਬਿਆਨ ਤੇ ਸੁਣੋ ਕੇਂਦਰੀ ਮੰਤਰੀ ਦਾ ਠੋਕਵਾਂ ਜਵਾਬ!
@HardeepSPuri @BJP4India @gssjodhpur @M_Lekhi @capt_amarinder @AshwaniSBJP @DrSubhash78 @mssirsa @BJP4Punjab @ShramitChd @jiwanbjp @Akali_Dal_ @AAPPunjab @INCPunjab https://t.co/3diJ4J7yer","The Punjab Kesari Group's punjabi daily, Jag Bani was launched on July 21, 1978.",4,1,0,0,"","Manjinder Sirsa remitted the state of Union Minister for Captain as CM!
@Helandeepspuri @ bjp4india @gssjodhpur @marinder"
4226,4226,https://twitter.com/Anilguptacompos/status/1489670608015306762,1489670608015306762,2022-02-04 18:42:04+00:00,"Short Pump, VA & Vasant Vihar, New Delhi, India",Anilguptacompos,Anil Gupta🇮🇳🇮🇳🇮🇳,False,76,87,in,"President of political parties in India:

INC - Sonia's son

NCP - Pawar's daughter

RJD - Lalu's son

SP - Mulayam's son

Akali Dal - Badal's son

TMC - Mamta's nephew 

JDS - Deve Gowda's son

BSP - Mayawati's nephew

TRS - Chandrasekhar Rao's son

TDP - Chandrababu Naidu's son","IITian, Professional, Did Innovative things for waste management in India, tried to fight the system. Politically active, Hindu to the core, a social worker",0,0,1,0,"","President of political parties in India:

INC - Sonia's son

NCP - Pawar's daughter

RJD - Lalu's son

SP - Mulayam's son

Akali Dal - Badal's son

TMC - Mamta's nephew 

JDS - Deve Gowda's son

BSP - Mayawati's nephew

TRS - Chandrasekhar Rao's son

TDP - Chandrababu Naidu's son"
4227,4227,https://twitter.com/peo13_thereturn/status/1489668570888155140,1489668570888155140,2022-02-04 18:33:58+00:00,,peo13_thereturn,Miya Dilsaaf Khan Dhillon,False,78,142,en,"The adla badli between Akali Dal and BJP in the Balluana constituency is just crazy

Bizarre doesn't even begin to describe it",ਦਾਸਨਿ ਦਾਸ,0,0,0,2,"","The adla badli between Akali Dal and BJP in the Balluana constituency is just crazy

Bizarre doesn't even begin to describe it"
4228,4228,https://twitter.com/KJSingh12518759/status/1489659260413759489,1489659260413759489,2022-02-04 17:56:58+00:00,,KJSingh12518759,हम दो हमारे दो की सरकार 1TweetKiMaar_ModiSarkar,False,1202,3098,en,"From 2014 to 2017 #BJP was marketing its failed strategy of #DoubleEngine governments in alliance with #AkaliDal and provided a useless govt. From 2014 to 2020 #BJP was in alliance with #AkaliDal when fraudulent #3FarmBills 4 scamming farmers of India were passed
#NoVoteToBJP https://t.co/ohcc0wZVkG",1 Rotten Apple Has Destroyed #India,0,0,0,0,"['BJP', 'DoubleEngine', 'AkaliDal', 'BJP', 'AkaliDal', '3FarmBills', 'NoVoteToBJP']","From 2014 to 2017 #BJP was marketing its failed strategy of #DoubleEngine governments in alliance with #AkaliDal and provided a useless govt. From 2014 to 2020 #BJP was in alliance with #AkaliDal when fraudulent #3FarmBills 4 scamming farmers of India were passed
#NoVoteToBJP https://t.co/ohcc0wZVkG"
4229,4229,https://twitter.com/KJSingh12518759/status/1489659188481388546,1489659188481388546,2022-02-04 17:56:41+00:00,,KJSingh12518759,हम दो हमारे दो की सरकार 1TweetKiMaar_ModiSarkar,False,1202,3098,en,"From 2014 to 2017 #BJP was marketing its failed strategy of #DoubleEngine governments in alliance with #AkaliDal and provided a useless govt. From 2014 to 2020 #BJP was in alliance with #AkaliDal when fraudulent #3FarmBills 4 scamming farmers of India were passed
#NoVoteToBJP https://t.co/Owi4UZPsNB",1 Rotten Apple Has Destroyed #India,0,0,0,0,"['BJP', 'DoubleEngine', 'AkaliDal', 'BJP', 'AkaliDal', '3FarmBills', 'NoVoteToBJP']","From 2014 to 2017 #BJP was marketing its failed strategy of #DoubleEngine governments in alliance with #AkaliDal and provided a useless govt. From 2014 to 2020 #BJP was in alliance with #AkaliDal when fraudulent #3FarmBills 4 scamming farmers of India were passed
#NoVoteToBJP https://t.co/Owi4UZPsNB"
4230,4230,https://twitter.com/Rxajat/status/1489652166776147969,1489652166776147969,2022-02-04 17:28:47+00:00,,Rxajat,Rajat Rana,False,281,171,in,@chaiddicted Shiromani Akali Dal se aapko seat mil sakti,24,2,0,0,2,"",@ Chirkatad Shiromani Akali Dal can get you seat
4231,4231,https://twitter.com/Sagar84285040/status/1489648918488961024,1489648918488961024,2022-02-04 17:15:53+00:00,,Sagar84285040,Sagar,False,0,4,en,@officeofssbadal @Akali_Dal_ Gurpreet Singh Raju khanna win election 2022,Sagar,0,0,0,0,"",@Oofficeofsbadal @Aoffali_dal_ gurpreet singh raju khanna Win Election 2022
4232,4232,https://twitter.com/MrBsp4/status/1489642822475317255,1489642822475317255,2022-02-04 16:51:39+00:00,"Hyderabad, India",MrBsp4,Bsp_Marshall🎯,False,105,117,en,This time @Akali_Dal_ @BSP4Punjab https://t.co/ODFjeVXNl3,Political power is master key 🗝️,47,11,0,0,"",This time @Akali_Dal_ @BSP4Punjab https://t.co/ODFjeVXNl3
4233,4233,https://twitter.com/theind_india/status/1489642651809116160,1489642651809116160,2022-02-04 16:50:59+00:00,India,theind_india,the indian national daily,False,1196,232,en,"It's highly condemnable that Congress is rewarding leaders whose families are accused of perpetrating 1984 Sikh massacre:  
Sukhbir Singh Badal (@officeofssbadal) - President, Akali Dal 

#SukhbirSinghBadal #PunjabElections2022 

https://t.co/MADSPrFFfU","India's NEWS Channel for Digital Media!
To get in touch with us, send a Direct Message",0,0,0,0,"['SukhbirSinghBadal', 'PunjabElections2022']","It's highly condemnable that Congress is rewarding leaders whose families are accused of perpetrating 1984 Sikh massacre:  
Sukhbir Singh Badal (@officeofssbadal) - President, Akali Dal 

#SukhbirSinghBadal #PunjabElections2022 

https://t.co/MADSPrFFfU"
4234,4234,https://twitter.com/RoneyMarathi/status/1489636423091113986,1489636423091113986,2022-02-04 16:26:14+00:00,MH - KA border ,RoneyMarathi,💙ʀօռɛʏ 🐄 🐘💙,False,1233,877,in,"@addheeraj but 
same in karnataka 
jds is party of gauda 
in punjab akali dal is oarty if jat sikh 
aap has some casers l","𝕿𝕰𝕬 ☕
❤️Ꝉօѵҽ վօմɾʂҽӀƒ ❤️
🏳️‍🌈VEGETARIAN 🥗
💛🦚𝗦𝗢𝗡 𝗢𝗙 𝗕𝗛𝗔𝗚𝗪𝗔𝗡 𝗞𝗥𝗜𝗦𝗵𝗡𝗔🦚 💛
COWS LIVE MATTER 🐄",0,0,0,1,"","@Adhiraj Boot
Shame in Karnataka
JDS this party of Gowda
These Punjab Akali Dal Sikhs
You have a cousin"
4235,4235,https://twitter.com/BhuvanKumar2014/status/1489635346753425408,1489635346753425408,2022-02-04 16:21:57+00:00,,BhuvanKumar2014,Bhuvan Kumar,False,74,98,en,"Know the contractor of secularism - 
Congress, Left, Naxalite, AAP, TMC, RJD, SP, BSP, RLD, NCP, TRA, DMK, TDP, Shiv Sena, Akali Dal - all of them are Hindu but corrupt, greedy for power, Hindu He is an enemy and a thief of the country. They keep conspiring against Hindutva.",,0,0,0,0,"","Know the contractor of secularism - 
Congress, Left, Naxalite, AAP, TMC, RJD, SP, BSP, RLD, NCP, TRA, DMK, TDP, Shiv Sena, Akali Dal - all of them are Hindu but corrupt, greedy for power, Hindu He is an enemy and a thief of the country. They keep conspiring against Hindutva."
4236,4236,https://twitter.com/Lucifer_Gagan/status/1489627920482009090,1489627920482009090,2022-02-04 15:52:26+00:00,,Lucifer_Gagan,𝐆𝐀𝐆𝐀𝐍 𝐆𝐇𝐎𝐓𝐑𝐀 👑,False,16,11,tl,@DosanjhGreta @Akali_Dal_ Is vaar lagda pag ban k avega ki ehdi bezti na hove,𝙏𝙝𝙚𝙧𝙚 𝙄𝙨 𝘾𝙖𝙡𝙢 𝙄𝙣 𝙏𝙝𝙚 𝙒𝙞𝙡𝙙 𝘽𝙪𝙩 𝙏𝙝𝙚 𝙒𝙤𝙡𝙛 𝙄𝙨 𝙍𝙚𝙖𝙙𝙮 𝙏𝙤 𝙃𝙪𝙣𝙩 😈,0,0,0,0,"",@Dosanzgrate @Akali_Dal_In times the luggage bun ki hedi ki hai haway
4237,4237,https://twitter.com/HTPunjab/status/1489624788867985411,1489624788867985411,2022-02-04 15:40:00+00:00,"Chandigarh, India",HTPunjab,HT Punjab,True,90229,457,en,"#PunjabElections2022 | In 2017, Nirmal Singh of #Congress won the #Shutrana seat by defeating Vaninder Kaur Loomba from Shiromani Akali Dal with a margin of 18520 votes. 

SAD and Cong will have a close contest for the seat. Polling on Feb 20 | #ElectionsWithHT https://t.co/SR7OR8jOVN","Hindustan Times Punjab — Latest News from Punjab, its neighbourhood, and the Punjabi community around the world",7,2,0,0,"['PunjabElections2022', 'Congress', 'Shutrana', 'ElectionsWithHT']","#PunjabElections2022 | In 2017, Nirmal Singh of #Congress won the #Shutrana seat by defeating Vaninder Kaur Loomba from Shiromani Akali Dal with a margin of 18520 votes. 

SAD and Cong will have a close contest for the seat. Polling on Feb 20 | #ElectionsWithHT https://t.co/SR7OR8jOVN"
4238,4238,https://twitter.com/MadhuPatil836/status/1489623679948693504,1489623679948693504,2022-02-04 15:35:35+00:00,paranda,MadhuPatil836,Prof.Madhu Patil,False,90744,60083,en,"I welcome S. Darbara Singh Guru, Senior Akali Dal Leader and former Principal Secretary to former Chief Minister S. Parkash Singh Badal into the party fold. I  am sure his induction will further help us strengthen the party at grass-root level. https://t.co/GDqmHtX6nU. https://t.co/r625QJRBQH","INC worker,
Ex.Head Of the Geography Department Rajaram college Kolhapur Maharashtra.India",10,5,0,0,"","I welcome S. Darbara Singh Guru, Senior Akali Dal Leader and former Principal Secretary to former Chief Minister S. Parkash Singh Badal into the party fold. I  am sure his induction will further help us strengthen the party at grass-root level. https://t.co/GDqmHtX6nU. https://t.co/r625QJRBQH"
4239,4239,https://twitter.com/rahmath52513615/status/1489621159234916354,1489621159234916354,2022-02-04 15:25:34+00:00,Hyderabad,rahmath52513615,🇮🇳 Rahmath 🇮🇳,False,282,370,en,"GOOD NEWS

Ex President of Nagar Council Malerkotla Mohamad Asif left Akali Dal  joined AAP

@AAPPunjab","working in IT,  Supports AAP",0,0,0,0,"","GOOD NEWS
Ex President of Nagar Council Malerkotla Mohammad Asif left Akali Dal joined AAP
@AAPPunjab"
4240,4240,https://twitter.com/MiniforIYC/status/1489618102262575104,1489618102262575104,2022-02-04 15:13:26+00:00,,MiniforIYC,Mini Nagrare,False,10172,3907,en,"Punjab: S. Darbara Singh Guru, Senior Akali Dal Leader and former Principal Secretary to former Chief Minister S. Parkash Singh Badal today joined Congress party. 

#आ_रही_है_कांग्रेस 
@RahulGandhi @CHARANJITCHANNI
 @LambaAlka @pratibhaiyc1 https://t.co/RVTL2z5JZn","Ex. National Coordinator Training Social Media IYC ...

IYC Social Media Star 🌟 (Twice)...

Voice of IYC",2,1,0,0,"['आ_रही_है_कांग्रेस']","Punjab: S. Darbara Singh Guru, Senior Akali Dal Leader and Former Principal Secretary to Former Chief Minister S. Parkash Singh Badal Today Joined Congress Party.

#आ_रही_है_कांग्रेस
@Rahulgandhi @charanjitchanni
 @Lambaalka @pratibhaiyc1 https://t.co/RVTL2Z5JZN"
4241,4241,https://twitter.com/INC_Television/status/1489617309358387202,1489617309358387202,2022-02-04 15:10:16+00:00,India,INC_Television,INC TV,True,47611,118,en,"Punjab: S. Darbara Singh Guru, Senior Akali Dal Leader and former Principal Secretary to former Chief Minister S. Parkash Singh Badal today joined Congress party. https://t.co/WSVsFhKbof","Official Media Platform of @INCindia | We aim to report on facts- Accurately, Precisely, Honestly | We are a team of committed journalists & conscious citizens.",785,170,0,3,"","Punjab: S. Darbara Singh Guru, Senior Akali Dal Leader and former Principal Secretary to former Chief Minister S. Parkash Singh Badal today joined Congress party. https://t.co/WSVsFhKbof"
4242,4242,https://twitter.com/CHARANJITCHANNI/status/1489615312848764931,1489615312848764931,2022-02-04 15:02:20+00:00,,CHARANJITCHANNI,Charanjit S  Channi,True,249340,41,en,"I welcome S. Darbara Singh Guru, Senior Akali Dal Leader and former Principal Secretary to former Chief Minister S. Parkash Singh Badal into the party fold. I  am sure his induction will further help us strengthen the party at grass-root level. https://t.co/APQL8rUX3P",Former Chief Minister of Punjab,5283,714,7,82,"","I welcome S. Darbara Singh Guru, Senior Akali Dal Leader and former Principal Secretary to former Chief Minister S. Parkash Singh Badal into the party fold. I  am sure his induction will further help us strengthen the party at grass-root level. https://t.co/APQL8rUX3P"
4243,4243,https://twitter.com/MalkeetKaur123/status/1489614409622122497,1489614409622122497,2022-02-04 14:58:45+00:00,,MalkeetKaur123,Malkeet Kaur,False,13,61,pa,@Sukhjinder_INC @Akali_Dal_ @officeofssbadal @RahulGandhi @CHARANJITCHANNI @ECISVEEP ਵਾਹਿਗੁਰੂ ਚੜਦੀ ਕਲਾ ਚ ਰਖੇ ਰੰਧਾਵਾ ਸਾਹਿਬ,Malkit Kaur,0,0,0,0,"",@Sukhjinder_inc @akali_dal_ @officeofsbadal @Chalanjandhi @ChailaGithi @Chailajitchanni @charlagandhi @Charanjitchanni @Chalanjitchni @Charanjitthiy @Charanjitthi @Chalanjitthi @Chalanjit Jamd
4244,4244,https://twitter.com/Hardeep32560203/status/1489614341968039941,1489614341968039941,2022-02-04 14:58:29+00:00,,Hardeep32560203,🐉 dragon Swami.,False,4,0,ht,Central mein Congress aur rajyon mein akali dal,Black eagle 🦅,0,0,0,0,"",Akali Dal in Congress and States in Central
4245,4245,https://twitter.com/Vijai_Laxmi/status/1489613932084211713,1489613932084211713,2022-02-04 14:56:51+00:00,,Vijai_Laxmi,Vijai Laxmi,True,4258,258,en,Shiromani Akali Dal will form the next Government in Punjab with 80 seats tells me the President of @Akali_Dal_ @officeofssbadal https://t.co/Et1PxTZQGu https://t.co/iIO1favZZk,Senior Editor  @indiatvnews. Views here are personal. RTs are not endorsements.,5,0,0,0,"",Shiromani Akali Dal will form the next Government in Punjab with 80 seats tells me the President of @Akali_Dal_ @officeofssbadal https://t.co/Et1PxTZQGu https://t.co/iIO1favZZk
4246,4246,https://twitter.com/HTPunjab/status/1489610947895480323,1489610947895480323,2022-02-04 14:45:00+00:00,"Chandigarh, India",HTPunjab,HT Punjab,True,90229,457,en,"#PunjabElections2022 | In 2017, Rajinder Singh of #Congress won the seat of #Samana defeating Surjit Singh Rakhra from Shiromani Akali Dal with a margin of 9849 votes. 

Voting to take place on Feb 20 

Track 24x7 coverage https://t.co/lFLiAggffQ https://t.co/1azu2AEALW","Hindustan Times Punjab — Latest News from Punjab, its neighbourhood, and the Punjabi community around the world",4,2,0,0,"['PunjabElections2022', 'Congress', 'Samana']","#PunjabElections2022 | In 2017, Rajinder Singh of #Congress won the seat of #Samana defeating Surjit Singh Rakhra from Shiromani Akali Dal with a margin of 9849 votes. 

Voting to take place on Feb 20 

Track 24x7 coverage https://t.co/lFLiAggffQ https://t.co/1azu2AEALW"
4247,4247,https://twitter.com/jagpreetpama/status/1489610138591764487,1489610138591764487,2022-02-04 14:41:47+00:00,,jagpreetpama,Jagpreet Singh🏀,False,347,472,en,"Congress did nothing for sportsmen and sports.
In fact, Akali Dal did the best in field of sports and govt jobs for sportsmen.

I really miss circle-style kabaddi world cups.","Security Researcher, Cryptography. Exploring Neural Nets. Ignore the typo",13,0,0,1,"","Congress did nothing for sportsmen and sports.
In fact, Akali Dal did the best in field of sports and govt jobs for sportsmen.

I really miss circle-style kabaddi world cups."
4248,4248,https://twitter.com/MAminDar6/status/1489604301747986437,1489604301747986437,2022-02-04 14:18:35+00:00,"Pampur, Jammu And Kashmir",MAminDar6,M.Amin Dar AAP,False,1696,3813,en,"GOOD NEWS

Ex President of Nagar Council Malerkotla Mohamad Asif left Akali Dal  joined AAP

@AAPPunjab","AAP VOLUNTEER
 SOCIAL ACTIVIST &  SECRETARY AAP KASHMIR . Founder member AAP Kashmir
 @aapKashmir !!",19,5,0,0,"","GOOD NEWS
Ex President of Nagar Council Malerkotla Mohammad Asif left Akali Dal joined AAP
@AAPPunjab"
4249,4249,https://twitter.com/ZeePunjabHH/status/1489601603325681666,1489601603325681666,2022-02-04 14:07:52+00:00,"Noida Sector-16, UP",ZeePunjabHH,Zee PHH,True,43965,109,pa,"IAS ਦਰਬਾਰਾ ਸਿੰਘ ਗੁਰੂ ਨੇ ਅਕਾਲੀ ਦਲ ਤੋਂ ਦਿੱਤਾ ਅਸਤੀਫਾ... ਕਾਂਗਰਸ 'ਚ ਹੋਏ ਸ਼ਾਮਲ 

@Akali_Dal_ @INCPunjab  #Punjab  #PunjabElections2022 https://t.co/9dm4IfVUK4","पंजाब, हरियाणा, हिमाचल और जम्मू-कश्मीर की ख़बरों के लिए बने रहिए हमारे साथ... Follow Us- @ZeePunjabHH",1,0,0,0,"['Punjab', 'PunjabElections2022']","IAS Patron Guru Guru gave resignment from Akali Dal ... Congress

@Akali_dal_ @incpunjabAbbout #punJabeBlections2022 https://t.co/9dm4000"
4250,4250,https://twitter.com/Karan_shah0/status/1489595660605464580,1489595660605464580,2022-02-04 13:44:15+00:00,,Karan_shah0,Karan Shah,False,697,818,en,Akali dal is demanding Sonia Gandhi for resignation letter. And the Punajb CM's nephew got arrested in money laundering case 🤷‍♂😠#2VoteKeChaniKaFraudBhanja https://t.co/8S9KHTwlCp,"You is kind, you is smart, you is important",0,99,0,0,"['2VoteKeChaniKaFraudBhanja']",Akali dal is demanding Sonia Gandhi for resignation letter. And the Punajb CM's nephew got arrested in money laundering case 🤷‍♂😠#2VoteKeChaniKaFraudBhanja https://t.co/8S9KHTwlCp
4251,4251,https://twitter.com/itsprachi213/status/1489594672125120513,1489594672125120513,2022-02-04 13:40:19+00:00,,itsprachi213,prachi shah,False,560,500,da,"Akali Dal demands Sonia Gandhi Resignation after....sunil jakhar  's statment....
#2VoteKeChaniKaFraudBhanja",future pharmacist,1,0,0,0,"['2VoteKeChaniKaFraudBhanja']","Sunil Jakhar's statement ...
#౨ Votekechanikanikaphana"
4252,4252,https://twitter.com/rounakthakur36/status/1489594648834179079,1489594648834179079,2022-02-04 13:40:14+00:00,"Mumbai, India",rounakthakur36,Raunak thakur,False,2370,2215,in,"#2VoteKeChaniKaFraudBhanja
Akali dal ne congress adhyaksha smt Sonia Gandhi se manga estifa.
@getupdate_ https://t.co/kUAyH1dNQa",,0,0,0,0,"['2VoteKeChaniKaFraudBhanja']","#౨ Votekechanikanikaphana
Sonia Gandhi C Manga Estifey is the president of the hunger.
@Gate_ Hetps: //t.ko/Kusaiha"
4253,4253,https://twitter.com/Gurdeepgurus/status/1489594361294000129,1489594361294000129,2022-02-04 13:39:05+00:00,,Gurdeepgurus,Gurdeep guru,False,11369,551,en,"GOOD NEWS

Ex President of Nagar Council Malerkotla Mohamad Asif left Akali Dal  joined AAP

@AAPPunjab",,362,99,0,6,"","GOOD NEWS
Ex President of Nagar Council Malerkotla Mohammad Asif left Akali Dal joined AAP
@AAPPunjab"
4254,4254,https://twitter.com/iShagun1/status/1489594303249027074,1489594303249027074,2022-02-04 13:38:51+00:00,India,iShagun1,Shagun Choudhary ❤,False,3144,3303,en,"CM Channi's relative arrested in money laundering case and politics heats up after Sunil Jakhar's statement, Akali Dal seeks resignation from Congress President Sonia
#2VoteKeChaniKaFraudBhanja","Lawyer,
 🙏 💯% Follow back 💯%🙏",0,0,0,0,"['2VoteKeChaniKaFraudBhanja']","CM Channi's relative arrested in money laundering case and politics heats up after Sunil Jakhar's statement, Akali Dal seeks resignation from Congress President Sonia
#2VoteKeChaniKaFraudBhanja"
4255,4255,https://twitter.com/Gudiya143143/status/1489594131793920001,1489594131793920001,2022-02-04 13:38:10+00:00,,Gudiya143143,Gudiya Chaudhary ❤❤,False,1718,1816,en,"CM Channi's relative arrested in money laundering case and politics heats up after Sunil Jakhar's statement, Akali Dal seeks resignation from Congress President Sonia
#2VoteKeChaniKaFraudBhanja https://t.co/KV0DffXyb1",💯 % Follow Back Milega Sbhi ko..🙏🙏🙏,0,0,0,0,"['2VoteKeChaniKaFraudBhanja']","CM Channi's relative arrested in money laundering case and politics heats up after Sunil Jakhar's statement, Akali Dal seeks resignation from Congress President Sonia
#2VoteKeChaniKaFraudBhanja https://t.co/KV0DffXyb1"
4256,4256,https://twitter.com/vasudhaaa01/status/1489593845163593730,1489593845163593730,2022-02-04 13:37:02+00:00,India,vasudhaaa01,VASUDHAAAA😍,False,1479,1146,en,"Shock to CM Channi in sand mining case, ED arrests nephew Honey and politics heats up after Sunil Jakhar's statement, Akali Dal seeks resignation from Congress President Sonia
#2VoteKeChaniKaFraudBhanja https://t.co/FMRPYn1vbn",❤,1,0,0,0,"['2VoteKeChaniKaFraudBhanja']","Shock to CM Channi in sand mining case, ED arrests nephew Honey and politics heats up after Sunil Jakhar's statement, Akali Dal seeks resignation from Congress President Sonia
#2VoteKeChaniKaFraudBhanja https://t.co/FMRPYn1vbn"
